Truth,Model,Critic,Subject
D,C,no,Caption2mol_benchmark
B,B,yes,Caption2mol_benchmark
B,D,no,Caption2mol_benchmark
B,A,no,Caption2mol_benchmark
B,A,no,Caption2mol_benchmark
D,C,no,Caption2mol_benchmark
C,A,no,Caption2mol_benchmark
B,C,no,Caption2mol_benchmark
D,D,no,Caption2mol_benchmark
B,B,no,Caption2mol_benchmark
B,A,no,Caption2mol_benchmark
C,C,yes,Caption2mol_benchmark
D,B,no,Caption2mol_benchmark
B,A,no,Caption2mol_benchmark
C,C,yes,Caption2mol_benchmark
C,C,yes,Caption2mol_benchmark
B,D,no,Caption2mol_benchmark
C,B,no,Caption2mol_benchmark
B,A,no,Caption2mol_benchmark
C,C,yes,Caption2mol_benchmark
A,D,no,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
D,B,no,Caption2mol_benchmark
A,A,yes,Caption2mol_benchmark
B,C,no,Caption2mol_benchmark
B,A,no,Caption2mol_benchmark
D,B,no,Caption2mol_benchmark
D,A,no,Caption2mol_benchmark
D,C,no,Caption2mol_benchmark
B,C,no,Caption2mol_benchmark
A,D,no,Caption2mol_benchmark
A,D,no,Caption2mol_benchmark
C,C,yes,Caption2mol_benchmark
B,C,no,Caption2mol_benchmark
C,B,no,Caption2mol_benchmark
A,A,yes,Caption2mol_benchmark
B,C,no,Caption2mol_benchmark
D,A,no,Caption2mol_benchmark
D,A,no,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
D,A,no,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
A,A,yes,Caption2mol_benchmark
B,A,no,Caption2mol_benchmark
B,B,yes,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
C,C,no,Caption2mol_benchmark
A,A,yes,Caption2mol_benchmark
D,A,no,Caption2mol_benchmark
C,C,yes,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
D,A,no,Caption2mol_benchmark
A,D,no,Caption2mol_benchmark
A,A,yes,Caption2mol_benchmark
D,A,no,Caption2mol_benchmark
A,D,no,Caption2mol_benchmark
B,D,no,Caption2mol_benchmark
A,D,no,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
A,D,no,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
B,C,no,Caption2mol_benchmark
D,B,no,Caption2mol_benchmark
B,B,yes,Caption2mol_benchmark
A,D,no,Caption2mol_benchmark
A,C,no,Caption2mol_benchmark
C,C,yes,Caption2mol_benchmark
B,B,yes,Caption2mol_benchmark
D,B,no,Caption2mol_benchmark
D,C,no,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
A,A,yes,Caption2mol_benchmark
C,C,yes,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
C,C,yes,Caption2mol_benchmark
C,C,yes,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
A,D,no,Caption2mol_benchmark
C,C,yes,Caption2mol_benchmark
C,D,no,Caption2mol_benchmark
D,A,no,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
C,A,no,Caption2mol_benchmark
B,D,no,Caption2mol_benchmark
D,C,no,Caption2mol_benchmark
A,A,yes,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
A,(C),no,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
D,C,no,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
C,C,yes,Caption2mol_benchmark
B,B,yes,Caption2mol_benchmark
D,A,no,Caption2mol_benchmark
B,D,no,Caption2mol_benchmark
B,B,yes,Caption2mol_benchmark
B,A,no,Caption2mol_benchmark
D,A,no,Caption2mol_benchmark
A,D,no,Caption2mol_benchmark
A,C,no,Caption2mol_benchmark
A,A,yes,Caption2mol_benchmark
C,C,yes,Caption2mol_benchmark
D,A,no,Caption2mol_benchmark
B,A,no,Caption2mol_benchmark
B,C,no,Caption2mol_benchmark
C,C,yes,Caption2mol_benchmark
A,A,yes,Caption2mol_benchmark
A,D,no,Caption2mol_benchmark
C,D,no,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
C,B,no,Caption2mol_benchmark
B,D,no,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
D,A,no,Caption2mol_benchmark
B,C,no,Caption2mol_benchmark
A,A,yes,Caption2mol_benchmark
B,D,no,Caption2mol_benchmark
C,D,no,Caption2mol_benchmark
A,D,no,Caption2mol_benchmark
D,C,no,Caption2mol_benchmark
B,A,no,Caption2mol_benchmark
D,C,No.,Caption2mol_benchmark
B,D,No.,Caption2mol_benchmark
C,C,yes,Caption2mol_benchmark
B,A,no,Caption2mol_benchmark
C,D,no,Caption2mol_benchmark
B,A,no,Caption2mol_benchmark
B,C,no,Caption2mol_benchmark
A,D,no,Caption2mol_benchmark
B,C,no,Caption2mol_benchmark
B,B,yes,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
A,C,no,Caption2mol_benchmark
C,C,yes,Caption2mol_benchmark
B,C,no,Caption2mol_benchmark
B,A,no,Caption2mol_benchmark
B,D,no,Caption2mol_benchmark
C,C,yes,Caption2mol_benchmark
A,C,no,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
A,A,yes,Caption2mol_benchmark
D,C,no,Caption2mol_benchmark
C,A,no,Caption2mol_benchmark
A,D,no,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
D,C,no,Caption2mol_benchmark
B,B,yes,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
B,A,no,Caption2mol_benchmark
C,B,no,Caption2mol_benchmark
B,D,no,Caption2mol_benchmark
C,D,no,Caption2mol_benchmark
A,A,yes,Caption2mol_benchmark
A,B,no,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
A,C,no,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
B,C,no,Caption2mol_benchmark
B,A,no,Caption2mol_benchmark
A,A,yes,Caption2mol_benchmark
A,C,no,Caption2mol_benchmark
D,C,no,Caption2mol_benchmark
B,C,no,Caption2mol_benchmark
B,C,no,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
C,D,no,Caption2mol_benchmark
A,D,no,Caption2mol_benchmark
A,D,no,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
D,D,no,Caption2mol_benchmark
C,C,yes,Caption2mol_benchmark
A,C,no,Caption2mol_benchmark
C,A,no,Caption2mol_benchmark
D,D,no,Caption2mol_benchmark
B,A,no,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
C,D,no,Caption2mol_benchmark
D,A,no,Caption2mol_benchmark
D,C,No.,Caption2mol_benchmark
B,D,no,Caption2mol_benchmark
C,C,no,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
C,D,no,Caption2mol_benchmark
B,B,yes,Caption2mol_benchmark
C,A,no,Caption2mol_benchmark
A,A,yes,Caption2mol_benchmark
B,D,no,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
C,C,yes,Caption2mol_benchmark
B,A,no,Caption2mol_benchmark
C,A,no,Caption2mol_benchmark
A,B,no,Caption2mol_benchmark
C,D,no,Caption2mol_benchmark
B,A,no,Caption2mol_benchmark
C,C,yes,Caption2mol_benchmark
D,A,no,Caption2mol_benchmark
A,A,yes,Caption2mol_benchmark
B,D,no,Caption2mol_benchmark
C,C,yes,Caption2mol_benchmark
A,D,no,Caption2mol_benchmark
D,C,no,Caption2mol_benchmark
C,C,yes,Caption2mol_benchmark
C,C,yes,Caption2mol_benchmark
D,D,no,Caption2mol_benchmark
A,C,No.,Caption2mol_benchmark
C,C,yes,Caption2mol_benchmark
B,A,no,Caption2mol_benchmark
C,D,no,Caption2mol_benchmark
B,B,yes,Caption2mol_benchmark
B,A,no,Caption2mol_benchmark
D,C,no,Caption2mol_benchmark
B,A,No.,Caption2mol_benchmark
A,A,yes,Caption2mol_benchmark
C,D,No.,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
B,B,yes,Caption2mol_benchmark
A,D,no,Caption2mol_benchmark
C,D,no,Caption2mol_benchmark
A,C,no,Caption2mol_benchmark
B,A,no,Caption2mol_benchmark
B,A,no,Caption2mol_benchmark
B,B,yes,Caption2mol_benchmark
A,A,yes,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
B,C,no,Caption2mol_benchmark
A,A,yes,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
B,C,no,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
D,A,no,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
B,A,no,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
C,A,no,Caption2mol_benchmark
C,C,yes,Caption2mol_benchmark
A,D,no,Caption2mol_benchmark
B,D,no,Caption2mol_benchmark
C,C,yes,Caption2mol_benchmark
B,A,no,Caption2mol_benchmark
B,D,no,Caption2mol_benchmark
B,B,no,Caption2mol_benchmark
C,D,no,Caption2mol_benchmark
D,C,No.,Caption2mol_benchmark
B,D,no,Caption2mol_benchmark
B,C,no,Caption2mol_benchmark
C,C,yes,Caption2mol_benchmark
D,B,no,Caption2mol_benchmark
A,A,yes,Caption2mol_benchmark
C,D,no,Caption2mol_benchmark
A,D,no,Caption2mol_benchmark
B,B,yes,Caption2mol_benchmark
D,A,no,Caption2mol_benchmark
A,A,yes,Caption2mol_benchmark
C,D,no,Caption2mol_benchmark
C,D,no,Caption2mol_benchmark
C,D,no,Caption2mol_benchmark
A,A,yes,Caption2mol_benchmark
A,D,no,Caption2mol_benchmark
C,C,yes,Caption2mol_benchmark
D,D,no,Caption2mol_benchmark
D,B,no,Caption2mol_benchmark
D,D,yes,Caption2mol_benchmark
C,D,no,Caption2mol_benchmark
B,C,no,Caption2mol_benchmark
B,D,no,Caption2mol_benchmark
C,D,no,Caption2mol_benchmark
B,C,no,Caption2mol_benchmark
B,B,yes,Caption2mol_benchmark
C,A,no,Caption2mol_benchmark
A,D,no,Caption2mol_benchmark
D,C,no,Caption2mol_benchmark
C,A,no,Caption2mol_benchmark
A,A,yes,Caption2mol_benchmark
C,A,no,Caption2mol_benchmark
C,A,no,Product_Prediction_benchmark
A,A,yes,Product_Prediction_benchmark
B,C,no,Product_Prediction_benchmark
D,C,no,Product_Prediction_benchmark
D,D,yes,Product_Prediction_benchmark
A,A,yes,Product_Prediction_benchmark
C,C,yes,Product_Prediction_benchmark
D,A,no,Product_Prediction_benchmark
C,C,yes,Product_Prediction_benchmark
B,A,no,Product_Prediction_benchmark
C,B,no,Product_Prediction_benchmark
C,A,no,Product_Prediction_benchmark
B,B,yes,Product_Prediction_benchmark
C,C,yes,Product_Prediction_benchmark
B,A,no,Product_Prediction_benchmark
C,C,yes,Product_Prediction_benchmark
B,D,no,Product_Prediction_benchmark
D,D,yes,Product_Prediction_benchmark
A,A,yes,Product_Prediction_benchmark
A,A,yes,Product_Prediction_benchmark
D,D,yes,Product_Prediction_benchmark
C,C,yes,Product_Prediction_benchmark
D,D,yes,Product_Prediction_benchmark
B,C,no,Product_Prediction_benchmark
A,A,yes,Product_Prediction_benchmark
A,A,yes,Product_Prediction_benchmark
B,D,no,Product_Prediction_benchmark
A,A,yes,Product_Prediction_benchmark
B,D,no,Product_Prediction_benchmark
B,C,no,Product_Prediction_benchmark
C,A,no,Product_Prediction_benchmark
B,B,yes,Product_Prediction_benchmark
C,D,no,Product_Prediction_benchmark
A,A,yes,Product_Prediction_benchmark
A,D,no,Product_Prediction_benchmark
A,C,no,Product_Prediction_benchmark
B,A,no,Product_Prediction_benchmark
A,A,yes,Product_Prediction_benchmark
D,D,yes,Product_Prediction_benchmark
B,A,no,Product_Prediction_benchmark
A,C,no,Product_Prediction_benchmark
A,D,no,Product_Prediction_benchmark
A,A,yes,Product_Prediction_benchmark
D,C,no,Product_Prediction_benchmark
B,D,no,Product_Prediction_benchmark
C,D,no,Product_Prediction_benchmark
B,A,no,Product_Prediction_benchmark
A,A,yes,Product_Prediction_benchmark
C,C,yes,Product_Prediction_benchmark
D,A,no,Product_Prediction_benchmark
C,A,no,Product_Prediction_benchmark
A,A,yes,Product_Prediction_benchmark
B,D,no,Product_Prediction_benchmark
D,A,no,Product_Prediction_benchmark
C,C,yes,Product_Prediction_benchmark
D,A,no,Product_Prediction_benchmark
C,B,no,Product_Prediction_benchmark
C,C,yes,Product_Prediction_benchmark
B,B,yes,Product_Prediction_benchmark
A,A,yes,Product_Prediction_benchmark
D,A,no,Product_Prediction_benchmark
A,C,no,Product_Prediction_benchmark
D,D,yes,Product_Prediction_benchmark
C,A,no,Product_Prediction_benchmark
C,A,no,Product_Prediction_benchmark
B,A,no,Product_Prediction_benchmark
B,C,no,Product_Prediction_benchmark
A,A,yes,Product_Prediction_benchmark
C,A,no,Product_Prediction_benchmark
B,A,no,Product_Prediction_benchmark
C,B,no,Product_Prediction_benchmark
A,A,yes,Product_Prediction_benchmark
D,D,yes,Product_Prediction_benchmark
B,A,no,Product_Prediction_benchmark
C,A,no,Product_Prediction_benchmark
D,C,no,Product_Prediction_benchmark
B,D,no,Product_Prediction_benchmark
C,D,no,Product_Prediction_benchmark
C,D,no,Product_Prediction_benchmark
B,D,no,Product_Prediction_benchmark
B,D,no,Product_Prediction_benchmark
A,A,yes,Product_Prediction_benchmark
C,A,no,Product_Prediction_benchmark
B,D,no,Product_Prediction_benchmark
B,A,no,Product_Prediction_benchmark
B,A,no,Product_Prediction_benchmark
A,A,yes,Product_Prediction_benchmark
D,A,no,Product_Prediction_benchmark
B,A,no,Product_Prediction_benchmark
D,D,yes,Product_Prediction_benchmark
C,C,yes,Product_Prediction_benchmark
B,D,no,Product_Prediction_benchmark
A,A,yes,Product_Prediction_benchmark
A,A,yes,Product_Prediction_benchmark
D,C,no,Product_Prediction_benchmark
C,A,no,Product_Prediction_benchmark
B,C,no,Product_Prediction_benchmark
D,A,no,Product_Prediction_benchmark
D,C,no,Product_Prediction_benchmark
A,D,no,Product_Prediction_benchmark
A,C,no,Product_Prediction_benchmark
C,C,yes,Product_Prediction_benchmark
D,D,yes,Product_Prediction_benchmark
B,A,no,Product_Prediction_benchmark
C,C,yes,Product_Prediction_benchmark
C,C,yes,Product_Prediction_benchmark
B,D,no,Product_Prediction_benchmark
C,A,no,Product_Prediction_benchmark
D,D,yes,Product_Prediction_benchmark
A,A,yes,Product_Prediction_benchmark
B,D,no,Product_Prediction_benchmark
C,C,yes,Product_Prediction_benchmark
C,A,no,Product_Prediction_benchmark
B,D,no,Product_Prediction_benchmark
B,C,no,Product_Prediction_benchmark
A,D,no,Product_Prediction_benchmark
D,D,yes,Product_Prediction_benchmark
D,D,yes,Product_Prediction_benchmark
C,A,no,Product_Prediction_benchmark
A,A,yes,Product_Prediction_benchmark
A,A,yes,Product_Prediction_benchmark
B,A,no,Product_Prediction_benchmark
C,D,no,Product_Prediction_benchmark
A,D,no,Product_Prediction_benchmark
D,A,no,Product_Prediction_benchmark
D,B,no,Product_Prediction_benchmark
D,D,yes,Product_Prediction_benchmark
D,B,no,Product_Prediction_benchmark
C,C,yes,Product_Prediction_benchmark
D,D,yes,Product_Prediction_benchmark
D,D,yes,Product_Prediction_benchmark
B,A,no,Product_Prediction_benchmark
D,B,no,Product_Prediction_benchmark
B,D,no,Product_Prediction_benchmark
A,A,yes,Product_Prediction_benchmark
D,B,no,Product_Prediction_benchmark
C,A,no,Product_Prediction_benchmark
D,A,no,Product_Prediction_benchmark
D,A,no,Product_Prediction_benchmark
A,C,no,Product_Prediction_benchmark
C,A,no,Product_Prediction_benchmark
B,A,no,Product_Prediction_benchmark
A,C,no,Product_Prediction_benchmark
C,A,no,Product_Prediction_benchmark
D,B,no,Product_Prediction_benchmark
C,D,no,Product_Prediction_benchmark
D,D,yes,Product_Prediction_benchmark
D,D,yes,Product_Prediction_benchmark
B,D,no,Product_Prediction_benchmark
B,D,no,Product_Prediction_benchmark
C,C,yes,Product_Prediction_benchmark
B,A,no,Product_Prediction_benchmark
B,B,yes,Product_Prediction_benchmark
C,A,no,Product_Prediction_benchmark
C,D,no,Product_Prediction_benchmark
C,A,no,Product_Prediction_benchmark
B,A,no,Product_Prediction_benchmark
B,D,no,Product_Prediction_benchmark
B,A,no,Product_Prediction_benchmark
C,A,no,Product_Prediction_benchmark
B,D,no,Product_Prediction_benchmark
B,C,no,Product_Prediction_benchmark
D,D,yes,Product_Prediction_benchmark
B,B,yes,Product_Prediction_benchmark
C,C,yes,Product_Prediction_benchmark
A,A,yes,Product_Prediction_benchmark
D,D,yes,Product_Prediction_benchmark
D,A,no,Product_Prediction_benchmark
C,A,no,Product_Prediction_benchmark
C,D,no,Product_Prediction_benchmark
D,A,no,Product_Prediction_benchmark
B,D,no,Product_Prediction_benchmark
C,D,no,Product_Prediction_benchmark
D,A,no,Product_Prediction_benchmark
B,B,yes,Product_Prediction_benchmark
B,D,no,Product_Prediction_benchmark
A,A,yes,Product_Prediction_benchmark
C,B,no,Product_Prediction_benchmark
D,D,yes,Product_Prediction_benchmark
D,D,yes,Product_Prediction_benchmark
D,D,yes,Product_Prediction_benchmark
B,A,no,Product_Prediction_benchmark
D,D,yes,Product_Prediction_benchmark
A,D,no,Product_Prediction_benchmark
D,A,no,Product_Prediction_benchmark
C,A,no,Product_Prediction_benchmark
B,A,no,Product_Prediction_benchmark
C,C,yes,Product_Prediction_benchmark
B,A,no,Product_Prediction_benchmark
A,A,yes,Product_Prediction_benchmark
A,A,yes,Product_Prediction_benchmark
D,A,no,Product_Prediction_benchmark
D,A,no,Product_Prediction_benchmark
B,C,no,Product_Prediction_benchmark
B,D,no,Product_Prediction_benchmark
D,B,no,Product_Prediction_benchmark
A,A,yes,Product_Prediction_benchmark
A,A,yes,Product_Prediction_benchmark
A,A,yes,Product_Prediction_benchmark
C,D,no,Product_Prediction_benchmark
C,C,yes,Product_Prediction_benchmark
D,D,yes,Product_Prediction_benchmark
C,D,no,Product_Prediction_benchmark
B,A,no,Product_Prediction_benchmark
C,D,no,Product_Prediction_benchmark
D,B,no,Product_Prediction_benchmark
D,D,yes,Product_Prediction_benchmark
D,C,no,Product_Prediction_benchmark
A,D,no,Product_Prediction_benchmark
A,D,no,Product_Prediction_benchmark
B,A,no,Product_Prediction_benchmark
B,A,no,Product_Prediction_benchmark
C,A,no,Product_Prediction_benchmark
C,A,no,Product_Prediction_benchmark
D,D,yes,Product_Prediction_benchmark
B,B,yes,Product_Prediction_benchmark
C,A,no,Product_Prediction_benchmark
D,A,no,Product_Prediction_benchmark
D,A,no,Product_Prediction_benchmark
A,D,no,Product_Prediction_benchmark
C,B,no,Product_Prediction_benchmark
C,A,no,Product_Prediction_benchmark
A,C,no,Product_Prediction_benchmark
C,A,no,Product_Prediction_benchmark
A,D,no,Product_Prediction_benchmark
D,C,no,Product_Prediction_benchmark
D,D,yes,Product_Prediction_benchmark
D,B,no,Product_Prediction_benchmark
A,D,no,Product_Prediction_benchmark
A,D,no,Product_Prediction_benchmark
B,C,no,Product_Prediction_benchmark
D,A,no,Product_Prediction_benchmark
B,C,no,Product_Prediction_benchmark
A,A,yes,Product_Prediction_benchmark
A,C,no,Product_Prediction_benchmark
B,D,no,Product_Prediction_benchmark
B,D,no,Product_Prediction_benchmark
C,D,no,Product_Prediction_benchmark
D,D,yes,Product_Prediction_benchmark
B,A,no,Product_Prediction_benchmark
C,C,yes,Product_Prediction_benchmark
D,C,no,Product_Prediction_benchmark
B,C,no,Product_Prediction_benchmark
A,D,no,Product_Prediction_benchmark
A,D,no,Product_Prediction_benchmark
B,C,no,Product_Prediction_benchmark
D,D,yes,Product_Prediction_benchmark
C,C,yes,Product_Prediction_benchmark
B,A,no,Product_Prediction_benchmark
B,A,no,Product_Prediction_benchmark
A,A,yes,Product_Prediction_benchmark
B,C,no,Product_Prediction_benchmark
B,C,no,Product_Prediction_benchmark
A,B,no,Product_Prediction_benchmark
D,C,no,Product_Prediction_benchmark
A,C,no,Product_Prediction_benchmark
A,A,yes,Product_Prediction_benchmark
A,D,no,Product_Prediction_benchmark
A,A,yes,Product_Prediction_benchmark
C,D,no,Product_Prediction_benchmark
C,C,yes,Product_Prediction_benchmark
C,D,no,Product_Prediction_benchmark
B,D,no,Product_Prediction_benchmark
B,A,no,Product_Prediction_benchmark
D,C,no,Product_Prediction_benchmark
B,B,yes,Product_Prediction_benchmark
C,A,no,Product_Prediction_benchmark
D,D,yes,Product_Prediction_benchmark
B,D,no,Product_Prediction_benchmark
B,B,yes,Product_Prediction_benchmark
A,A,yes,Product_Prediction_benchmark
A,A,yes,Product_Prediction_benchmark
D,D,yes,Product_Prediction_benchmark
B,C,no,Product_Prediction_benchmark
C,D,no,Product_Prediction_benchmark
D,D,yes,Product_Prediction_benchmark
B,C,no,Product_Prediction_benchmark
D,C,no,Product_Prediction_benchmark
D,D,yes,Product_Prediction_benchmark
B,D,no,Product_Prediction_benchmark
A,A,yes,Product_Prediction_benchmark
B,A,no,Product_Prediction_benchmark
B,A,no,Product_Prediction_benchmark
A,A,yes,Product_Prediction_benchmark
D,C,no,Product_Prediction_benchmark
C,D,no,Product_Prediction_benchmark
D,C,no,Product_Prediction_benchmark
D,A,no,Product_Prediction_benchmark
C,A,no,Product_Prediction_benchmark
A,D,no,Product_Prediction_benchmark
C,C,yes,Product_Prediction_benchmark
D,D,yes,Product_Prediction_benchmark
A,A,yes,Product_Prediction_benchmark
B,B,yes,Product_Prediction_benchmark
C,A,no,Product_Prediction_benchmark
C,C,yes,Product_Prediction_benchmark
D,A,no,Product_Prediction_benchmark
D,D,yes,Product_Prediction_benchmark
A,D,no,Product_Prediction_benchmark
D,D,yes,Product_Prediction_benchmark
D,A,no,Solvent_Prediction_benchmark
D,D,yes,Solvent_Prediction_benchmark
A,D,no,Solvent_Prediction_benchmark
C,D,no,Solvent_Prediction_benchmark
B,A,no,Solvent_Prediction_benchmark
B,A,no,Solvent_Prediction_benchmark
D,C,no,Solvent_Prediction_benchmark
D,D,yes,Solvent_Prediction_benchmark
A,D,no,Solvent_Prediction_benchmark
B,D,no,Solvent_Prediction_benchmark
C,C,yes,Solvent_Prediction_benchmark
B,D,no,Solvent_Prediction_benchmark
A,A,no,Solvent_Prediction_benchmark
D,D,yes,Solvent_Prediction_benchmark
A,C,no,Solvent_Prediction_benchmark
A,B,no,Solvent_Prediction_benchmark
C,C,yes,Solvent_Prediction_benchmark
A,A,yes,Solvent_Prediction_benchmark
C,A,no,Solvent_Prediction_benchmark
B,A,no,Solvent_Prediction_benchmark
D,B,no,Solvent_Prediction_benchmark
B,D,no,Solvent_Prediction_benchmark
B,C,no,Solvent_Prediction_benchmark
B,D,no,Solvent_Prediction_benchmark
C,D,no,Solvent_Prediction_benchmark
A,B,no,Solvent_Prediction_benchmark
B,A,no,Solvent_Prediction_benchmark
B,A,no,Solvent_Prediction_benchmark
A,C,no,Solvent_Prediction_benchmark
D,B,no,Solvent_Prediction_benchmark
B,C,no,Solvent_Prediction_benchmark
B,A,no,Solvent_Prediction_benchmark
D,A,no,Solvent_Prediction_benchmark
A,D,no,Solvent_Prediction_benchmark
C,A,no,Solvent_Prediction_benchmark
B,B,yes,Solvent_Prediction_benchmark
D,C,no,Solvent_Prediction_benchmark
D,A,no,Solvent_Prediction_benchmark
C,A,no,Solvent_Prediction_benchmark
B,D,no,Solvent_Prediction_benchmark
A,A,yes,Solvent_Prediction_benchmark
D,D,no,Solvent_Prediction_benchmark
A,C,no,Solvent_Prediction_benchmark
B,B,yes,Solvent_Prediction_benchmark
C,A,no,Solvent_Prediction_benchmark
D,C,no,Solvent_Prediction_benchmark
B,B,yes,Solvent_Prediction_benchmark
D,D,no,Solvent_Prediction_benchmark
C,B,no,Solvent_Prediction_benchmark
B,A,no,Solvent_Prediction_benchmark
A,C,no,Solvent_Prediction_benchmark
C,A,no,Solvent_Prediction_benchmark
B,B,yes,Solvent_Prediction_benchmark
D,D,yes,Solvent_Prediction_benchmark
D,A,no,Solvent_Prediction_benchmark
A,C,no,Solvent_Prediction_benchmark
A,A,yes,Solvent_Prediction_benchmark
D,C,no,Solvent_Prediction_benchmark
D,A,no,Solvent_Prediction_benchmark
A,D,no,Solvent_Prediction_benchmark
D,D,no,Solvent_Prediction_benchmark
C,B,no,Solvent_Prediction_benchmark
A,D,no,Solvent_Prediction_benchmark
C,A,no,Solvent_Prediction_benchmark
C,D,no,Solvent_Prediction_benchmark
A,A,yes,Solvent_Prediction_benchmark
C,D,no,Solvent_Prediction_benchmark
A,D,no,Solvent_Prediction_benchmark
C,A,no,Solvent_Prediction_benchmark
A,A,yes,Solvent_Prediction_benchmark
D,B,no,Solvent_Prediction_benchmark
A,A,yes,Solvent_Prediction_benchmark
C,A,no,Solvent_Prediction_benchmark
D,D,yes,Solvent_Prediction_benchmark
A,A,no,Solvent_Prediction_benchmark
A,D,no,Solvent_Prediction_benchmark
A,D,no,Solvent_Prediction_benchmark
D,D,yes,Solvent_Prediction_benchmark
C,A,no,Solvent_Prediction_benchmark
C,C,yes,Solvent_Prediction_benchmark
B,D,no,Solvent_Prediction_benchmark
C,B,no,Solvent_Prediction_benchmark
B,D,no,Solvent_Prediction_benchmark
D,C,no,Solvent_Prediction_benchmark
A,C,no,Solvent_Prediction_benchmark
A,A,yes,Solvent_Prediction_benchmark
C,D,no,Solvent_Prediction_benchmark
D,C,no,Solvent_Prediction_benchmark
C,D,no,Solvent_Prediction_benchmark
C,B,no,Solvent_Prediction_benchmark
A,A,yes,Solvent_Prediction_benchmark
C,C,yes,Solvent_Prediction_benchmark
C,B,no,Solvent_Prediction_benchmark
A,B,no,Solvent_Prediction_benchmark
A,C,no,Solvent_Prediction_benchmark
B,A,no,Solvent_Prediction_benchmark
B,D,no,Solvent_Prediction_benchmark
D,B,no,Solvent_Prediction_benchmark
C,A,no,Solvent_Prediction_benchmark
C,A,no,Solvent_Prediction_benchmark
B,B,yes,Solvent_Prediction_benchmark
D,C,no,Solvent_Prediction_benchmark
A,C,no,Solvent_Prediction_benchmark
C,A,no,Solvent_Prediction_benchmark
A,C,no,Solvent_Prediction_benchmark
A,C,no,Solvent_Prediction_benchmark
D,A,no,Solvent_Prediction_benchmark
A,D,no,Solvent_Prediction_benchmark
B,D,no,Solvent_Prediction_benchmark
A,A,yes,Solvent_Prediction_benchmark
B,A,no,Solvent_Prediction_benchmark
B,D,no,Solvent_Prediction_benchmark
C,C,yes,Solvent_Prediction_benchmark
B,C,no,Solvent_Prediction_benchmark
C,C,yes,Solvent_Prediction_benchmark
D,C,no,Solvent_Prediction_benchmark
A,(B),no,Solvent_Prediction_benchmark
B,B,yes,Solvent_Prediction_benchmark
D,D,yes,Solvent_Prediction_benchmark
B,A,no,Solvent_Prediction_benchmark
B,B,yes,Solvent_Prediction_benchmark
C,A,no,Solvent_Prediction_benchmark
A,D,no,Solvent_Prediction_benchmark
B,D,no,Solvent_Prediction_benchmark
D,B,no,Solvent_Prediction_benchmark
D,C,no,Solvent_Prediction_benchmark
D,D,yes,Solvent_Prediction_benchmark
A,C,no,Solvent_Prediction_benchmark
D,D,yes,Solvent_Prediction_benchmark
C,A,no,Solvent_Prediction_benchmark
C,D,no,Solvent_Prediction_benchmark
A,D,no,Solvent_Prediction_benchmark
C,C,yes,Solvent_Prediction_benchmark
C,D,no,Solvent_Prediction_benchmark
D,A,no,Solvent_Prediction_benchmark
A,C,no,Solvent_Prediction_benchmark
C,A,no,Solvent_Prediction_benchmark
C,C,yes,Solvent_Prediction_benchmark
A,A,yes,Solvent_Prediction_benchmark
D,D,yes,Solvent_Prediction_benchmark
A,D,no,Solvent_Prediction_benchmark
A,C,no,Solvent_Prediction_benchmark
C,A,no,Solvent_Prediction_benchmark
